# tw-L_01 (rta) — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Jun-15 14:56:08, uuid 38612a34-f26e-40af-9a87-aee1934236b6, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 90.75 dB\n89.1 dB C, 90.6 dB A\n90.7 dB 22 - 22k UNW\n40.0 dB >22k\n"
# freq_Hz	SPL_dB
46.2552	50.804
46.5904	50.814
46.9280	50.813
47.2680	50.757
47.6105	50.701
47.9556	50.644
48.3031	50.588
48.6531	50.195
49.0056	49.763
49.3608	49.330
49.7184	48.898
50.0787	48.612
50.4416	48.373
50.8071	48.133
51.1753	47.894
51.5461	48.235
51.9197	48.774
52.2959	49.314
52.6749	49.853
53.0566	50.205
53.4410	50.522
53.8283	50.839
54.2183	51.110
54.6112	50.490
55.0070	49.870
55.4056	49.250
55.8071	48.441
56.2115	47.288
56.6188	46.134
57.0291	44.981
57.4423	44.457
57.8586	44.134
58.2779	43.811
58.7002	43.611
59.1255	43.777
59.5540	43.943
59.9855	44.109
60.4202	43.692
60.8580	43.157
61.2990	42.621
61.7432	42.145
62.1907	41.729
62.6413	41.313
63.0952	40.970
63.5525	40.865
64.0130	40.760
64.4768	40.621
64.9441	39.832
65.4147	39.044
65.8887	38.255
66.3662	38.014
66.8471	37.808
67.3315	37.602
67.8194	37.788
68.3108	38.021
68.8058	38.254
69.3044	38.813
69.8067	39.402
70.3125	39.991
70.8220	39.987
71.3352	39.982
71.8521	40.036
72.3728	40.437
72.8973	40.837
73.4255	41.316
73.9576	41.940
74.4935	42.565
75.0333	42.798
75.5770	42.774
76.1247	42.751
76.6763	41.760
77.2320	40.678
77.7916	39.723
78.3553	39.102
78.9231	38.480
79.4950	38.275
80.0711	38.259
80.6513	38.206
81.2357	37.933
81.8244	37.661
82.4173	37.398
83.0146	37.142
83.6161	36.901
84.2220	36.723
84.8323	36.544
85.4471	35.996
86.0663	35.350
86.6899	35.161
87.3181	35.597
87.9509	36.009
88.5882	36.186
89.2301	36.363
89.8767	37.028
90.5280	37.810
91.1840	38.597
91.8448	39.387
92.5103	39.857
93.1807	39.699
93.8559	39.530
94.5360	39.308
95.2211	39.085
95.9111	38.760
96.6061	38.435
97.3062	39.787
98.0113	41.337
98.7215	44.433
99.4369	47.886
100.1575	47.888
100.8832	46.800
101.6143	44.167
102.3506	40.985
103.0923	40.226
103.8393	40.296
104.5918	39.908
105.3497	39.392
106.1131	38.717
106.8821	38.011
107.6566	38.514
108.4367	39.043
109.2225	38.402
110.0139	37.927
110.8112	38.158
111.6141	38.177
112.4229	37.810
113.2376	37.168
114.0582	36.295
114.8847	35.751
115.7172	35.313
116.5557	35.830
117.4003	36.415
118.2511	37.182
119.1080	37.845
119.9711	38.416
120.8404	38.557
121.7161	38.603
122.5981	38.604
123.4865	38.588
124.3813	38.555
125.2826	37.911
126.1905	37.055
127.1049	35.844
128.0260	35.351
128.9537	35.331
129.8881	36.406
130.8294	36.999
131.7774	37.083
132.7323	35.922
133.6942	35.122
134.6630	34.965
135.6388	34.982
136.6217	34.990
137.6117	34.952
138.6089	34.843
139.6133	34.927
140.6250	35.257
141.6440	36.079
142.6704	35.993
