# ALL_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:25:24, uuid c9a754c2-6555-49df-aa42-ceae64aaff6c, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 88.02 dB\n85.4 dB C, 78.5 dB A\n86.0 dB 22 - 22k UNW\n52.3 dB >22k\n"
# freq_Hz	SPL_dB
45.9224	59.810
46.2552	60.172
46.5904	60.533
46.9280	60.864
47.2680	61.032
47.6105	61.200
47.9556	61.368
48.3031	61.536
48.6531	61.281
49.0056	60.976
49.3608	60.671
49.7184	60.366
50.0787	60.431
50.4416	60.613
50.8071	60.795
51.1753	60.978
51.5461	61.244
51.9197	61.538
52.2959	61.833
52.6749	62.128
53.0566	62.359
53.4410	62.580
53.8283	62.800
54.2183	63.015
54.6112	63.134
55.0070	63.253
55.4056	63.372
55.8071	63.424
56.2115	63.354
56.6188	63.285
57.0291	63.215
57.4423	63.238
57.8586	63.290
58.2779	63.342
58.7002	63.379
59.1255	63.371
59.5540	63.363
59.9855	63.355
60.4202	63.171
60.8580	62.952
61.2990	62.733
61.7432	62.584
62.1907	62.507
62.6413	62.431
63.0952	62.341
63.5525	62.210
64.0130	62.078
64.4768	61.966
64.9441	62.219
65.4147	62.471
65.8887	62.724
66.3662	63.000
66.8471	63.278
67.3315	63.555
67.8194	63.939
68.3108	64.336
68.8058	64.732
69.3044	64.960
69.8067	65.172
70.3125	65.384
70.8220	65.402
71.3352	65.419
71.8521	65.422
72.3728	65.334
72.8973	65.247
73.4255	65.109
73.9576	64.877
74.4935	64.645
75.0333	64.493
75.5770	64.392
76.1247	64.291
76.6763	63.881
77.2320	63.442
77.7916	63.222
78.3553	63.575
78.9231	63.929
79.4950	64.020
80.0711	63.992
80.6513	63.906
81.2357	63.480
81.8244	63.054
82.4173	63.157
83.0146	63.546
83.6161	63.944
84.2220	64.385
84.8323	64.826
85.4471	65.029
86.0663	65.169
86.6899	65.197
87.3181	65.074
87.9509	64.950
88.5882	64.828
89.2301	64.706
89.8767	64.322
90.5280	63.874
91.1840	63.333
91.8448	62.717
92.5103	62.415
93.1807	62.734
93.8559	63.012
94.5360	63.075
95.2211	63.133
95.9111	62.639
96.6061	62.146
97.3062	62.318
98.0113	62.569
98.7215	62.602
99.4369	62.583
100.1575	62.033
100.8832	61.314
101.6143	60.996
102.3506	60.821
103.0923	60.624
103.8393	60.420
104.5918	60.076
105.3497	59.694
106.1131	59.104
106.8821	58.476
107.6566	58.903
108.4367	59.391
109.2225	59.596
110.0139	59.848
110.8112	60.297
111.6141	60.762
112.4229	61.258
113.2376	61.458
114.0582	61.412
114.8847	61.493
115.7172	61.614
116.5557	62.441
117.4003	63.081
118.2511	63.152
119.1080	63.573
119.9711	64.303
120.8404	64.833
121.7161	65.168
122.5981	64.655
123.4865	64.291
124.3813	64.079
125.2826	64.096
126.1905	64.043
127.1049	63.639
128.0260	63.680
128.9537	63.976
129.8881	64.211
130.8294	64.230
131.7774	64.020
132.7323	63.277
133.6942	62.425
134.6630	61.467
135.6388	61.609
136.6217	61.590
137.6117	61.130
138.6089	60.229
139.6133	59.649
140.6250	59.512
141.6440	59.383
142.6704	59.596
143.7043	60.000
144.7456	59.970
145.7945	60.014
146.8510	60.372
147.9151	61.272
148.9870	61.042
150.0666	60.439
151.1541	59.746
152.2494	59.438
153.3526	59.544
154.4639	59.187
155.5832	58.411
156.7106	57.459
157.8462	55.697
158.9900	54.505
160.1422	53.872
161.3026	53.647
162.4715	53.371
163.6488	52.473
164.8347	51.388
166.0291	49.930
167.2323	48.469
168.4441	48.747
169.6647	50.739
170.8942	51.594
172.1325	52.618
173.3799	53.708
174.6363	54.715
175.9017	56.382
177.1764	57.147
178.4603	58.482
179.7535	58.035
181.0561	57.695
182.3681	58.652
183.6896	59.859
185.0207	60.081
186.3614	60.034
187.7119	60.624
189.0721	61.060
190.4422	61.352
191.8222	61.644
193.2122	62.045
194.6123	62.407
196.0226	61.867
197.4430	61.022
198.8738	60.341
200.3149	60.017
201.7665	59.977
203.2286	59.706
204.7012	59.329
206.1846	58.977
207.6787	58.645
209.1836	57.946
210.6994	56.967
212.2262	56.464
213.7641	56.316
215.3131	55.907
216.8734	55.310
218.4450	55.491
220.0279	56.218
221.6223	56.565
223.2283	56.651
224.8459	56.958
226.4752	57.412
228.1163	57.659
229.7694	57.774
231.4344	57.945
233.1114	58.151
234.8007	58.183
236.5021	58.109
238.2159	57.822
239.9421	57.410
241.6808	57.349
243.4322	57.490
245.1962	57.500
246.9730	57.437
248.7626	57.541
250.5653	57.735
252.3810	57.529
254.2098	57.115
256.0519	56.980
257.9074	56.987
259.7763	56.671
261.6587	56.196
263.5548	55.926
265.4647	55.755
267.3883	55.491
269.3259	55.184
271.2776	54.914
273.2434	54.661
275.2234	54.486
277.2178	54.344
279.2266	54.211
281.2500	54.081
283.2881	54.121
285.3409	54.230
287.4086	53.914
289.4913	53.430
291.5890	53.194
293.7020	53.052
295.8303	53.804
297.9740	54.886
300.1332	55.078
302.3081	54.954
304.4988	55.042
306.7053	55.203
308.9278	55.571
311.1664	56.008
313.4213	56.394
315.6925	56.765
317.9801	56.540
320.2843	56.133
322.6052	56.376
324.9429	56.812
327.2976	56.929
329.6693	56.955
332.0583	56.840
334.4645	56.687
336.8882	56.292
339.3294	55.833
341.7883	55.527
344.2651	55.258
346.7597	55.368
349.2725	55.568
351.8035	55.719
354.3528	55.858
356.9206	55.494
359.5070	55.020
362.1121	55.583
364.7361	56.364
367.3792	56.132
370.0413	55.700
372.7228	55.066
375.4237	54.394
378.1442	54.416
380.8844	54.562
383.6444	54.111
386.4245	53.559
389.2247	53.600
392.0451	53.737
394.8861	53.194
397.7476	52.548
400.6298	52.822
403.5329	53.227
406.4571	53.747
409.4025	54.283
412.3692	54.346
415.3574	54.351
418.3672	54.607
421.3989	54.893
424.4525	54.714
427.5283	54.484
430.6263	54.890
433.7468	55.358
436.8899	55.576
440.0558	55.771
443.2446	55.593
446.4565	55.383
449.6918	56.050
452.9504	56.782
456.2327	56.903
459.5387	56.983
462.8687	56.089
466.2229	55.137
469.6013	55.070
473.0042	55.050
476.4318	54.813
479.8842	54.567
483.3617	54.580
486.8643	54.602
490.3923	54.545
493.9459	54.486
497.5253	54.482
501.1305	54.479
504.7619	54.763
508.4196	55.051
512.1039	54.696
515.8148	54.334
519.5526	54.328
523.3175	54.325
527.1096	54.725
530.9293	55.114
534.7766	54.576
538.6518	54.044
542.5551	53.811
546.4867	53.586
550.4468	53.612
554.4355	53.635
558.4532	53.567
562.5000	53.504
566.5761	53.565
570.6818	53.659
574.8171	54.453
578.9825	55.239
583.1781	55.865
587.4040	56.447
591.6606	56.333
595.9480	56.205
600.2665	55.886
604.6163	55.498
608.9976	54.243
613.4106	53.020
617.8556	52.169
622.3329	51.287
626.8425	50.092
631.3849	48.962
635.9602	48.470
640.5686	48.006
645.2104	47.795
649.8859	47.602
654.5952	47.559
659.3387	47.554
664.1165	47.838
668.9290	48.167
673.7763	48.823
678.6588	49.390
683.5766	49.345
688.5301	49.349
693.5195	49.657
698.5450	50.039
703.6070	50.861
708.7056	51.691
713.8412	52.562
719.0140	53.300
724.2242	53.317
729.4722	53.382
734.7583	53.694
740.0827	54.099
745.4456	54.966
750.8474	55.801
756.2884	56.489
761.7687	57.317
767.2888	58.775
772.8489	60.069
778.4493	60.662
784.0903	61.166
789.7721	61.309
795.4951	61.459
801.2596	61.636
807.0659	61.584
812.9142	60.669
818.8049	59.750
824.7383	58.822
830.7147	57.900
836.7344	56.997
842.7977	56.263
848.9050	56.093
855.0565	55.673
861.2526	54.453
867.4936	53.044
873.7798	51.052
880.1116	49.414
886.4892	48.834
892.9131	48.564
899.3835	49.190
905.9008	49.842
912.4653	50.568
919.0774	51.185
925.7375	51.512
932.4457	51.864
939.2026	52.281
946.0085	52.412
952.8636	51.827
959.7685	51.568
966.7234	52.097
973.7286	52.422
980.7847	52.265
987.8918	52.169
995.0505	52.208
1002.2611	52.354
1009.5239	52.733
1016.8393	53.034
1024.2077	53.166
1031.6295	53.179
1039.1052	52.945
1046.6349	52.507
1054.2193	51.661
1061.8586	50.705
1069.5533	49.537
1077.3037	48.725
1085.1103	48.582
1092.9734	48.960
1100.8936	50.290
1108.8711	51.301
1116.9064	51.747
1125.0000	52.008
1133.1522	51.951
1141.3635	51.782
1149.6343	51.428
1157.9650	51.523
1166.3561	52.348
1174.8080	52.608
1183.3211	51.974
1191.8960	51.720
1200.5330	52.049
1209.2325	52.442
1217.9951	52.934
1226.8212	53.230
1235.7113	53.245
1244.6657	53.583
1253.6851	54.377
1262.7698	55.155
1271.9204	55.913
1281.1372	56.203
1290.4209	55.870
1299.7718	55.415
1309.1905	54.804
1318.6774	54.716
1328.2331	55.288
1337.8580	55.738
1347.5527	56.040
1357.3176	56.744
1367.1533	57.928
1377.0602	59.275
1387.0390	60.811
1397.0900	61.571
1407.2139	61.455
1417.4112	60.705
1427.6823	59.258
1438.0279	58.187
1448.4484	57.517
1458.9445	57.592
1469.5166	58.441
1480.1653	58.752
1490.8912	58.519
1501.6948	57.762
1512.5767	56.492
1523.5375	55.436
1534.5777	54.583
1545.6979	53.696
1556.8986	52.778
1568.1805	52.080
1579.5442	51.582
1590.9903	51.787
1602.5192	52.613
1614.1317	52.559
1625.8284	51.752
1637.6098	50.718
1649.4766	49.495
1661.4294	48.299
1673.4688	47.125
1685.5955	46.799
1697.8100	47.142
1710.1130	47.568
1722.5052	48.058
1734.9872	48.383
1747.5596	48.585
1760.2231	48.436
1772.9785	48.031
1785.8262	47.669
1798.7670	47.337
1811.8016	47.835
1824.9307	48.901
1838.1549	49.044
1851.4749	48.573
1864.8915	48.734
1878.4052	49.304
1892.0169	50.751
1905.7273	52.750
1919.5370	53.952
1933.4467	54.668
1947.4573	55.138
1961.5693	55.462
1975.7837	55.273
1990.1010	54.789
2004.5221	55.128
2019.0477	55.927
2033.6786	56.882
2048.4154	57.923
2063.2591	58.258
2078.2103	58.223
2093.2699	58.006
2108.4386	57.697
2123.7172	57.880
2139.1065	58.306
2154.6074	58.050
2170.2206	57.466
2185.9469	56.821
2201.7871	56.148
2217.7422	55.522
2233.8129	54.918
2250.0000	54.368
2266.3044	53.842
2282.7270	53.810
2299.2686	53.986
2315.9300	53.953
2332.7122	53.834
2349.6160	54.298
2366.6423	54.992
2383.7920	55.317
2401.0659	55.500
2418.4650	55.015
2435.9902	54.282
2453.6424	53.135
2471.4225	51.840
2489.3314	51.774
2507.3702	52.132
2525.5396	53.304
2543.8407	54.747
2562.2744	55.367
2580.8417	55.722
2599.5436	55.241
2618.3809	54.501
2637.3548	53.933
2656.4662	53.417
2675.7160	52.648
2695.1053	51.807
2714.6352	51.349
2734.3066	50.996
2754.1205	52.284
2774.0780	54.004
2794.1801	54.240
2814.4279	54.103
2834.8224	53.453
2855.3647	52.679
2876.0558	52.871
2896.8969	53.286
2917.8890	54.040
2939.0332	54.870
2960.3307	55.324
2981.7824	55.698
3003.3897	55.800
3025.1535	55.847
3047.0750	55.458
3069.1553	54.985
3091.3957	54.216
3113.7972	53.394
3136.3611	52.787
3159.0885	52.217
3181.9805	52.373
3205.0385	52.646
3228.2635	52.619
3251.6568	52.546
3275.2197	52.366
3298.9533	52.170
3322.8588	51.788
