# m-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:21:42, uuid 2b04fc7d-f397-4f7e-858c-bf3ea99147aa, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.41 dB\n75.3 dB C, 75.3 dB A\n75.4 dB 22 - 22k UNW\n25.0 dB >22k\n"
# freq_Hz	SPL_dB
45.9224	28.688
46.2552	28.694
46.5904	28.701
46.9280	28.641
47.2680	28.228
47.6105	27.815
47.9556	27.402
48.3031	26.989
48.6531	26.291
49.0056	25.559
49.3608	24.828
49.7184	24.096
50.0787	24.401
50.4416	25.033
50.8071	25.665
51.1753	26.297
51.5461	27.164
51.9197	28.111
52.2959	29.058
52.6749	30.006
53.0566	29.779
53.4410	29.335
53.8283	28.890
54.2183	28.421
54.6112	27.468
55.0070	26.516
55.4056	25.564
55.8071	24.678
56.2115	23.911
56.6188	23.145
57.0291	22.379
57.4423	22.149
57.8586	22.090
58.2779	22.031
58.7002	21.870
59.1255	21.409
59.5540	20.947
59.9855	20.485
60.4202	20.172
60.8580	19.889
61.2990	19.607
61.7432	19.227
62.1907	18.748
62.6413	18.270
63.0952	17.788
63.5525	17.295
64.0130	16.802
64.4768	16.325
64.9441	16.154
65.4147	15.984
65.8887	15.813
66.3662	15.691
66.8471	15.572
67.3315	15.453
67.8194	15.684
68.3108	15.956
68.8058	16.228
69.3044	16.336
69.8067	16.428
70.3125	16.520
70.8220	16.585
71.3352	16.651
71.8521	16.676
72.3728	16.462
72.8973	16.249
73.4255	16.256
73.9576	16.683
74.4935	17.109
75.0333	17.113
75.5770	16.840
76.1247	16.567
76.6763	16.175
77.2320	15.772
77.7916	15.485
78.3553	15.501
78.9231	15.518
79.4950	15.693
80.0711	15.940
80.6513	16.119
81.2357	15.898
81.8244	15.677
82.4173	15.213
83.0146	14.618
83.6161	14.102
84.2220	13.904
84.8323	13.705
85.4471	13.950
86.0663	14.311
86.6899	14.630
87.3181	14.889
87.9509	15.149
88.5882	15.418
89.2301	15.688
89.8767	15.821
90.5280	15.921
91.1840	15.722
91.8448	15.280
92.5103	14.967
93.1807	14.903
93.8559	14.876
94.5360	15.042
95.2211	15.212
95.9111	15.786
96.6061	16.360
97.3062	16.574
98.0113	16.745
98.7215	16.388
99.4369	15.909
100.1575	16.131
100.8832	16.576
101.6143	16.879
102.3506	17.131
103.0923	17.328
103.8393	17.507
104.5918	18.667
105.3497	20.104
106.1131	20.697
106.8821	21.134
107.6566	19.648
108.4367	18.062
109.2225	17.188
110.0139	16.618
110.8112	17.342
111.6141	17.843
112.4229	17.941
113.2376	17.473
114.0582	16.531
114.8847	16.048
115.7172	15.711
116.5557	15.897
117.4003	16.066
118.2511	16.178
119.1080	16.326
119.9711	16.506
120.8404	17.164
121.7161	17.774
122.5981	17.570
123.4865	16.998
124.3813	16.049
125.2826	16.943
126.1905	17.810
127.1049	17.568
128.0260	17.128
128.9537	16.592
129.8881	16.427
130.8294	16.665
131.7774	17.327
132.7323	16.578
133.6942	15.849
134.6630	15.281
135.6388	15.293
136.6217	15.699
137.6117	16.599
138.6089	16.896
139.6133	16.758
140.6250	16.159
141.6440	15.019
142.6704	14.560
143.7043	14.696
144.7456	15.245
145.7945	15.747
146.8510	16.002
147.9151	15.822
148.9870	15.752
150.0666	16.063
151.1541	16.582
152.2494	16.983
153.3526	16.797
154.4639	16.626
155.5832	16.547
156.7106	16.577
157.8462	16.907
158.9900	16.719
160.1422	16.723
161.3026	17.371
162.4715	18.175
163.6488	18.397
164.8347	18.399
166.0291	18.375
167.2323	18.422
168.4441	18.458
169.6647	19.172
170.8942	19.854
172.1325	20.073
173.3799	20.188
174.6363	20.492
175.9017	20.550
177.1764	20.494
178.4603	19.878
179.7535	20.241
181.0561	20.135
182.3681	19.944
183.6896	20.420
185.0207	20.953
186.3614	20.602
187.7119	20.945
189.0721	22.469
190.4422	23.213
191.8222	23.864
193.2122	23.943
194.6123	23.275
196.0226	23.419
197.4430	24.831
198.8738	25.406
200.3149	25.589
201.7665	26.492
203.2286	27.074
204.7012	27.451
206.1846	27.537
207.6787	27.395
209.1836	27.159
210.6994	26.851
212.2262	27.196
213.7641	28.027
215.3131	28.565
216.8734	28.892
218.4450	29.090
220.0279	29.197
221.6223	29.521
223.2283	29.992
224.8459	30.688
226.4752	31.532
228.1163	31.986
229.7694	32.187
231.4344	32.733
233.1114	33.494
234.8007	33.546
236.5021	33.166
238.2159	32.887
239.9421	32.668
241.6808	32.620
243.4322	32.671
245.1962	33.141
246.9730	33.843
248.7626	34.196
250.5653	34.359
252.3810	34.596
254.2098	34.872
256.0519	35.587
257.9074	36.525
259.7763	36.603
261.6587	36.256
263.5548	36.554
265.4647	37.160
267.3883	37.651
269.3259	38.088
271.2776	38.562
273.2434	39.053
275.2234	39.656
277.2178	40.309
279.2266	40.563
281.2500	40.649
283.2881	41.137
285.3409	41.789
287.4086	42.159
289.4913	42.418
291.5890	42.863
293.7020	43.377
295.8303	43.872
297.9740	44.359
300.1332	44.446
302.3081	44.391
304.4988	44.841
306.7053	45.464
308.9278	45.333
311.1664	44.953
313.4213	45.004
315.6925	45.193
317.9801	45.386
320.2843	45.581
322.6052	46.002
324.9429	46.490
327.2976	46.441
329.6693	46.240
332.0583	46.213
334.4645	46.233
336.8882	46.664
339.3294	47.202
341.7883	47.864
344.2651	48.556
346.7597	48.295
349.2725	47.806
351.8035	48.484
354.3528	49.431
356.9206	50.066
359.5070	50.633
362.1121	50.624
364.7361	50.494
367.3792	51.083
370.0413	51.817
372.7228	51.801
375.4237	51.643
378.1442	51.555
380.8844	51.481
383.6444	51.447
386.4245	51.421
389.2247	51.421
392.0451	51.425
394.8861	52.278
397.7476	53.260
400.6298	53.004
403.5329	52.570
406.4571	52.307
409.4025	52.066
412.3692	52.197
415.3574	52.375
418.3672	52.779
421.3989	53.210
424.4525	53.443
427.5283	53.655
430.6263	54.140
433.7468	54.652
436.8899	54.353
440.0558	53.980
443.2446	54.066
446.4565	54.191
449.6918	54.386
452.9504	54.585
456.2327	54.475
459.5387	54.344
462.8687	53.441
466.2229	52.492
469.6013	51.883
473.0042	51.291
476.4318	51.594
479.8842	51.938
483.3617	51.914
486.8643	51.876
490.3923	51.731
493.9459	51.583
497.5253	51.319
501.1305	51.052
504.7619	50.945
508.4196	50.840
512.1039	50.676
515.8148	50.511
519.5526	50.746
523.3175	50.981
527.1096	51.042
530.9293	51.102
534.7766	51.129
538.6518	51.160
542.5551	51.327
546.4867	51.476
550.4468	50.941
554.4355	50.400
558.4532	49.689
562.5000	49.034
566.5761	49.760
570.6818	50.481
574.8171	51.086
578.9825	51.702
583.1781	52.520
587.4040	53.300
591.6606	53.494
595.9480	53.649
600.2665	53.260
604.6163	52.846
608.9976	52.125
613.4106	51.341
617.8556	49.837
622.3329	48.393
626.8425	47.577
631.3849	46.769
635.9602	46.043
640.5686	45.435
645.2104	45.886
649.8859	46.301
654.5952	46.416
659.3387	46.448
664.1165	45.835
668.9290	45.226
673.7763	44.640
678.6588	44.000
683.5766	42.984
688.5301	42.263
693.5195	43.430
698.5450	44.596
703.6070	45.755
708.7056	46.980
713.8412	48.590
719.0140	50.157
724.2242	51.493
729.4722	52.615
734.7583	52.636
740.0827	52.606
745.4456	52.326
750.8474	52.311
756.2884	53.542
761.7687	54.812
767.2888	56.257
772.8489	57.601
778.4493	58.511
784.0903	59.253
789.7721	59.311
795.4951	59.245
801.2596	58.691
807.0659	58.151
812.9142	57.663
818.8049	57.299
824.7383	57.385
830.7147	57.283
836.7344	56.533
842.7977	55.956
848.9050	55.955
855.0565	55.803
861.2526	55.167
867.4936	54.249
873.7798	52.465
880.1116	50.919
886.4892	50.086
892.9131	49.685
899.3835	50.527
905.9008	51.222
912.4653	51.510
919.0774	51.890
925.7375	52.515
932.4457	53.051
939.2026	53.357
946.0085	53.512
952.8636	53.288
959.7685	52.896
966.7234	52.098
973.7286	51.534
980.7847	51.517
987.8918	51.504
995.0505	51.500
1002.2611	51.744
1009.5239	52.532
1016.8393	53.226
1024.2077	53.715
1031.6295	53.976
1039.1052	53.765
1046.6349	53.588
1054.2193	53.483
1061.8586	53.144
1069.5533	52.352
1077.3037	51.730
1085.1103	51.425
1092.9734	51.415
1100.8936	51.940
1108.8711	52.221
1116.9064	52.070
1125.0000	51.596
1133.1522	50.564
1141.3635	49.799
1149.6343	49.483
1157.9650	49.389
1166.3561	49.658
1174.8080	49.697
1183.3211	49.375
1191.8960	49.536
1200.5330	50.436
1209.2325	50.833
1217.9951	50.481
1226.8212	50.337
1235.7113	50.496
1244.6657	51.055
1253.6851	52.178
1262.7698	53.376
1271.9204	54.678
1281.1372	55.121
1290.4209	54.420
1299.7718	53.479
1309.1905	52.225
1318.6774	51.430
1328.2331	51.214
1337.8580	51.661
1347.5527	52.922
1357.3176	54.545
1367.1533	56.598
1377.0602	58.580
1387.0390	60.479
1397.0900	61.650
1407.2139	62.001
1417.4112	61.629
1427.6823	60.465
1438.0279	59.371
1448.4484	58.352
1458.9445	57.847
1469.5166	57.878
1480.1653	57.670
1490.8912	57.223
1501.6948	56.498
1512.5767	55.500
1523.5375	54.590
1534.5777	53.765
1545.6979	52.855
1556.8986	51.866
1568.1805	51.311
1579.5442	51.150
1590.9903	51.196
1602.5192	51.425
1614.1317	51.301
1625.8284	50.873
1637.6098	50.188
1649.4766	49.288
1661.4294	48.225
1673.4688	47.030
1685.5955	45.335
