# w-L_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:01, uuid ecad4af5-72ae-41be-9ad5-ba9197298620, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.71 dB\n75.4 dB C, 62.7 dB A\n75.7 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
45.9224	41.413
46.2552	41.314
46.5904	41.215
46.9280	41.092
47.2680	40.842
47.6105	40.592
47.9556	40.342
48.3031	40.092
48.6531	40.362
49.0056	40.694
49.3608	41.025
49.7184	41.357
50.0787	41.922
50.4416	42.562
50.8071	43.201
51.1753	43.840
51.5461	44.309
51.9197	44.720
52.2959	45.131
52.6749	45.542
53.0566	46.075
53.4410	46.632
53.8283	47.188
54.2183	47.735
54.6112	48.106
55.0070	48.476
55.4056	48.846
55.8071	49.196
56.2115	49.509
56.6188	49.822
57.0291	50.135
57.4423	50.546
57.8586	50.989
58.2779	51.432
58.7002	51.781
59.1255	51.850
59.5540	51.918
59.9855	51.987
60.4202	52.067
60.8580	52.149
61.2990	52.232
61.7432	52.303
62.1907	52.363
62.6413	52.423
63.0952	52.563
63.5525	52.959
64.0130	53.356
64.4768	53.722
64.9441	53.511
65.4147	53.300
65.8887	53.089
66.3662	53.308
66.8471	53.556
67.3315	53.803
67.8194	54.223
68.3108	54.662
68.8058	55.102
69.3044	55.211
69.8067	55.290
70.3125	55.368
70.8220	55.823
71.3352	56.279
71.8521	56.658
72.3728	56.582
72.8973	56.506
73.4255	56.437
73.9576	56.381
74.4935	56.325
75.0333	56.570
75.5770	57.015
76.1247	57.459
76.6763	57.874
77.2320	58.287
77.7916	58.500
78.3553	58.187
78.9231	57.874
79.4950	57.729
80.0711	57.661
80.6513	57.604
81.2357	57.619
81.8244	57.634
82.4173	57.615
83.0146	57.577
83.6161	57.539
84.2220	57.495
84.8323	57.451
85.4471	57.690
86.0663	58.004
86.6899	58.164
87.3181	58.116
87.9509	58.053
88.5882	57.847
89.2301	57.641
89.8767	57.677
90.5280	57.771
91.1840	57.756
91.8448	57.653
92.5103	57.486
93.1807	57.195
93.8559	56.882
94.5360	56.450
95.2211	56.024
95.9111	56.144
96.6061	56.264
97.3062	56.131
98.0113	55.969
98.7215	55.369
99.4369	54.668
100.1575	54.330
100.8832	54.107
101.6143	53.849
102.3506	53.578
103.0923	53.171
103.8393	52.717
104.5918	52.465
105.3497	52.271
106.1131	52.606
106.8821	53.039
107.6566	53.279
108.4367	53.482
109.2225	53.214
110.0139	53.123
110.8112	53.781
111.6141	54.213
112.4229	54.234
113.2376	54.200
114.0582	54.119
114.8847	54.808
115.7172	55.742
116.5557	56.134
117.4003	56.304
118.2511	55.828
119.1080	55.501
119.9711	55.306
120.8404	55.611
121.7161	55.875
122.5981	55.345
123.4865	55.125
124.3813	55.224
125.2826	55.203
126.1905	55.023
127.1049	54.390
128.0260	54.181
128.9537	54.223
129.8881	54.367
130.8294	54.330
131.7774	54.102
132.7323	53.860
133.6942	53.029
134.6630	51.342
135.6388	50.251
136.6217	49.123
137.6117	47.830
138.6089	45.477
139.6133	43.901
140.6250	43.392
141.6440	43.125
142.6704	42.726
143.7043	42.363
144.7456	42.821
145.7945	43.875
146.8510	45.019
147.9151	45.934
148.9870	45.348
150.0666	45.400
151.1541	45.961
152.2494	46.692
153.3526	45.503
154.4639	44.501
155.5832	43.680
156.7106	42.669
157.8462	40.982
158.9900	40.674
