# w-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:48, uuid bdafcd08-a547-46d7-8619-2c7f35d870e0, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 77.88 dB\n77.5 dB C, 62.7 dB A\n77.9 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
45.9224	46.112
46.2552	46.527
46.5904	46.943
46.9280	47.299
47.2680	47.334
47.6105	47.370
47.9556	47.406
48.3031	47.441
48.6531	47.391
49.0056	47.330
49.3608	47.269
49.7184	47.208
50.0787	47.535
50.4416	47.983
50.8071	48.431
51.1753	48.879
51.5461	49.214
51.9197	49.510
52.2959	49.806
52.6749	50.102
53.0566	50.284
53.4410	50.446
53.8283	50.607
54.2183	50.756
54.6112	50.657
55.0070	50.559
55.4056	50.460
55.8071	50.509
56.2115	50.825
56.6188	51.142
57.0291	51.458
57.4423	52.274
57.8586	53.251
58.2779	54.227
58.7002	54.997
59.1255	55.148
59.5540	55.300
59.9855	55.452
60.4202	55.386
60.8580	55.276
61.2990	55.167
61.7432	55.181
62.1907	55.323
62.6413	55.465
63.0952	55.571
63.5525	55.564
64.0130	55.556
64.4768	55.573
64.9441	56.040
65.4147	56.508
65.8887	56.976
66.3662	57.180
66.8471	57.368
67.3315	57.555
67.8194	58.000
68.3108	58.475
68.8058	58.950
69.3044	59.581
69.8067	60.226
70.3125	60.871
70.8220	61.001
71.3352	61.131
71.8521	61.210
72.3728	60.988
72.8973	60.765
73.4255	60.420
73.9576	59.844
74.4935	59.268
75.0333	58.982
75.5770	58.886
76.1247	58.789
76.6763	58.903
77.2320	59.037
77.7916	59.067
78.3553	58.826
78.9231	58.585
79.4950	58.476
80.0711	58.427
80.6513	58.343
81.2357	58.059
81.8244	57.775
82.4173	57.494
83.0146	57.215
83.6161	57.000
84.2220	57.045
84.8323	57.090
85.4471	57.544
86.0663	58.105
86.6899	58.344
87.3181	58.142
87.9509	57.978
88.5882	58.170
89.2301	58.363
89.8767	58.575
90.5280	58.792
91.1840	58.992
91.8448	59.178
92.5103	59.187
93.1807	58.848
93.8559	58.366
94.5360	57.120
95.2211	55.889
95.9111	56.266
96.6061	56.643
97.3062	56.911
98.0113	57.167
98.7215	57.072
99.4369	56.896
100.1575	56.668
100.8832	56.422
101.6143	56.266
102.3506	56.141
103.0923	55.791
103.8393	55.364
104.5918	54.452
105.3497	53.403
106.1131	52.506
106.8821	51.636
107.6566	52.267
108.4367	53.022
109.2225	54.081
110.0139	55.028
110.8112	55.493
111.6141	56.023
112.4229	56.671
113.2376	57.053
114.0582	57.213
114.8847	57.603
115.7172	58.067
116.5557	58.778
117.4003	59.291
118.2511	59.211
119.1080	59.398
119.9711	59.823
120.8404	60.640
121.7161	61.461
122.5981	61.861
123.4865	62.024
124.3813	61.944
125.2826	61.725
126.1905	61.458
127.1049	61.106
128.0260	60.880
128.9537	60.754
129.8881	61.154
130.8294	61.398
131.7774	61.479
132.7323	61.648
133.6942	61.805
134.6630	61.938
135.6388	61.760
136.6217	61.460
137.6117	61.029
138.6089	60.860
139.6133	60.908
140.6250	61.191
141.6440	61.228
142.6704	60.828
143.7043	60.185
144.7456	60.093
145.7945	59.483
146.8510	58.941
147.9151	58.876
148.9870	58.453
150.0666	58.071
151.1541	57.591
152.2494	56.717
153.3526	56.427
154.4639	56.159
155.5832	55.682
156.7106	54.711
157.8462	54.244
158.9900	53.401
160.1422	52.883
161.3026	53.112
162.4715	53.487
163.6488	53.214
164.8347	53.359
166.0291	53.124
167.2323	52.249
168.4441	52.403
169.6647	52.290
170.8942	52.285
172.1325	52.242
173.3799	52.092
174.6363	51.662
175.9017	50.689
177.1764	49.946
178.4603	52.012
179.7535	52.878
181.0561	53.830
182.3681	54.508
183.6896	54.257
185.0207	53.895
186.3614	54.373
187.7119	53.800
189.0721	52.738
190.4422	53.058
191.8222	54.170
193.2122	55.481
194.6123	55.431
196.0226	54.924
197.4430	54.722
198.8738	54.474
200.3149	53.904
201.7665	53.476
203.2286	52.686
204.7012	51.740
206.1846	51.763
207.6787	52.546
209.1836	52.517
210.6994	51.866
212.2262	51.681
213.7641	51.843
215.3131	51.402
216.8734	50.526
218.4450	49.647
220.0279	48.765
221.6223	48.911
223.2283	49.761
224.8459	50.197
226.4752	50.358
228.1163	50.478
229.7694	50.573
231.4344	50.952
233.1114	51.508
234.8007	51.980
236.5021	52.401
238.2159	52.252
239.9421	51.767
241.6808	51.327
243.4322	50.914
245.1962	50.839
246.9730	50.953
248.7626	50.902
250.5653	50.764
252.3810	50.297
254.2098	49.657
256.0519	49.069
257.9074	48.506
259.7763	48.044
261.6587	47.633
263.5548	47.410
265.4647	47.277
267.3883	47.482
269.3259	47.844
271.2776	48.021
273.2434	48.115
275.2234	48.377
277.2178	48.711
279.2266	49.017
281.2500	49.312
283.2881	49.197
285.3409	48.915
