* Resonalyze transfer coherence, 4 averaged sweeps, 2026-08-20 block A
* frequency_Hz<TAB>coherence (1/48-octave band means of the native linear grid)
20.0000	0.999474
20.2899	0.999814
20.5840	0.999851
20.8824	0.999844
21.1851	0.999935
21.4922	0.999844
21.8037	0.999819
22.1197	0.999877
22.4404	0.999828
22.7656	0.999872
23.0956	0.999865
23.4304	0.999831
23.7700	0.999552
24.1146	0.999804
24.4641	0.999675
24.8188	0.999727
25.1785	0.999771
25.5435	0.999881
25.9137	0.999790
26.2894	0.999838
26.6704	0.999928
27.0570	0.999813
27.4492	0.999848
27.8471	0.999865
28.2508	0.999639
28.6603	0.999786
29.0757	0.999646
29.4971	0.998999
29.9247	0.999100
30.3585	0.998997
30.7985	0.998580
31.2450	0.998186
31.6979	0.999318
32.1573	0.997938
32.6235	0.997602
33.0963	0.999342
33.5761	0.999607
34.0628	0.999724
34.5565	0.999659
35.0574	0.999768
35.5656	0.999886
36.0811	0.999833
36.6041	0.999926
37.1347	0.999926
37.6730	0.999923
38.2191	0.999928
38.7731	0.999947
39.3351	0.999908
39.9052	0.999816
40.4837	0.999833
41.0705	0.999829
41.6658	0.999626
42.2698	0.999318
42.8825	0.998683
43.5041	0.998549
44.1347	0.998531
44.7744	0.998265
45.4234	0.998700
46.0819	0.999284
46.7498	0.999422
47.4275	0.999498
48.1149	0.999570
48.8124	0.999323
49.5199	0.999701
50.2377	0.999661
50.9659	0.999463
51.7047	0.999300
52.4542	0.998931
53.2145	0.999393
53.9859	0.999641
54.7684	0.999356
55.5623	0.999457
56.3677	0.999561
57.1847	0.999556
58.0136	0.999705
58.8545	0.999500
59.7077	0.999493
60.5731	0.999264
61.4511	0.999352
62.3419	0.999603
63.2456	0.999646
64.1623	0.999618
65.0924	0.999762
66.0359	0.999741
66.9931	0.999814
67.9642	0.999779
68.9493	0.999873
69.9488	0.999807
70.9627	0.999862
71.9913	0.999893
73.0348	0.999899
74.0935	0.999838
75.1675	0.999890
76.2570	0.999872
77.3624	0.999880
78.4838	0.999920
79.6214	0.999932
80.7756	0.999869
81.9464	0.999826
83.1343	0.999861
84.3393	0.999913
85.5618	0.999835
86.8021	0.999731
88.0603	0.999781
89.3367	0.999652
90.6317	0.999682
91.9454	0.999659
93.2782	0.999577
94.6303	0.999360
96.0019	0.999481
97.3935	0.999238
98.8052	0.999331
100.2374	0.999329
101.6904	0.999314
103.1644	0.999706
104.6598	0.999801
106.1769	0.999822
107.7159	0.999825
109.2773	0.999849
110.8613	0.999784
112.4683	0.999682
114.0985	0.999540
115.7524	0.999568
117.4303	0.999184
119.1324	0.999113
120.8593	0.998895
122.6112	0.998545
124.3884	0.992080
126.1915	0.945534
128.0206	0.985870
129.8763	0.996999
131.7589	0.997789
133.6688	0.997710
135.6063	0.997816
137.5720	0.996604
139.5661	0.995368
141.5892	0.994700
143.6415	0.991606
145.7236	0.984818
147.8359	0.984523
149.9788	0.990735
152.1528	0.985351
154.3583	0.976272
156.5958	0.969676
158.8656	0.970644
161.1684	0.954312
163.5046	0.903344
165.8746	0.979626
168.2790	0.989798
170.7183	0.992206
173.1929	0.994563
175.7033	0.995475
178.2502	0.995932
180.8340	0.995176
183.4552	0.996581
