* Resonalyze transfer coherence, 4 averaged sweeps, 2026-08-20 block A
* frequency_Hz<TAB>coherence (1/48-octave band means of the native linear grid)
20.0000	0.056139
20.2899	0.000000
20.5840	0.158435
20.8824	0.020828
21.1851	0.081639
21.4922	0.237258
21.8037	0.049593
22.1197	0.107459
22.4404	0.280229
22.7656	0.024025
23.0956	0.005387
23.4304	0.038264
23.7700	0.007369
24.1146	0.073308
24.4641	0.025861
24.8188	0.000000
25.1785	0.041227
25.5435	0.143571
25.9137	0.038552
26.2894	0.067095
26.6704	0.107067
27.0570	0.056866
27.4492	0.038664
27.8471	0.171733
28.2508	0.173339
28.6603	0.000000
29.0757	0.121415
29.4971	0.085226
29.9247	0.216676
30.3585	0.092699
30.7985	0.066641
31.2450	0.095591
31.6979	0.054494
32.1573	0.015784
32.6235	0.029660
33.0963	0.127567
33.5761	0.067636
34.0628	0.156938
34.5565	0.036701
35.0574	0.077475
35.5656	0.000000
36.0811	0.127995
36.6041	0.204526
37.1347	0.018090
37.6730	0.131516
38.2191	0.098287
38.7731	0.019341
39.3351	0.175164
39.9052	0.025358
40.4837	0.118694
41.0705	0.220554
41.6658	0.040943
42.2698	0.001872
42.8825	0.063962
43.5041	0.092051
44.1347	0.055515
44.7744	0.218235
45.4234	0.077487
46.0819	0.100235
46.7498	0.094115
47.4275	0.088368
48.1149	0.008045
48.8124	0.017579
49.5199	0.014240
50.2377	0.100876
50.9659	0.100122
51.7047	0.168038
52.4542	0.091915
53.2145	0.155669
53.9859	0.127789
54.7684	0.073046
55.5623	0.257265
56.3677	0.106759
57.1847	0.198183
58.0136	0.040736
58.8545	0.105604
59.7077	0.078058
60.5731	0.058038
61.4511	0.092054
62.3419	0.106609
63.2456	0.070623
64.1623	0.016383
65.0924	0.165382
66.0359	0.168660
66.9931	0.129104
67.9642	0.073530
68.9493	0.082401
69.9488	0.035235
70.9627	0.058427
71.9913	0.103000
73.0348	0.220210
74.0935	0.079081
75.1675	0.027203
76.2570	0.025413
77.3624	0.051931
78.4838	0.022142
79.6214	0.017427
80.7756	0.024216
81.9464	0.044135
83.1343	0.105976
84.3393	0.076269
85.5618	0.091614
86.8021	0.094421
88.0603	0.097330
89.3367	0.028619
90.6317	0.056150
91.9454	0.131009
93.2782	0.109545
94.6303	0.114076
96.0019	0.041749
97.3935	0.169532
98.8052	0.181965
100.2374	0.126507
101.6904	0.115764
103.1644	0.027376
104.6598	0.049239
106.1769	0.187713
107.7159	0.098420
109.2773	0.076181
110.8613	0.176192
112.4683	0.068088
114.0985	0.072362
115.7524	0.155217
117.4303	0.024530
119.1324	0.091938
120.8593	0.152020
122.6112	0.101603
124.3884	0.053270
126.1915	0.127828
128.0206	0.081919
129.8763	0.086171
131.7589	0.053871
133.6688	0.069730
135.6063	0.118352
137.5720	0.062166
139.5661	0.154393
141.5892	0.115649
143.6415	0.149288
145.7236	0.085359
147.8359	0.128520
149.9788	0.081941
152.1528	0.041022
154.3583	0.101130
156.5958	0.046458
158.8656	0.064137
161.1684	0.102337
163.5046	0.061577
165.8746	0.063633
168.2790	0.106404
170.7183	0.092598
173.1929	0.157404
175.7033	0.099708
178.2502	0.063461
180.8340	0.112569
183.4552	0.123218
186.1144	0.085791
188.8122	0.127079
191.5490	0.087399
194.3256	0.152913
197.1424	0.050269
200.0000	0.062943
202.8990	0.085820
205.8401	0.060434
208.8238	0.074028
211.8507	0.122803
214.9216	0.095456
218.0369	0.062318
221.1974	0.108693
224.4037	0.177841
227.6565	0.117030
230.9564	0.115619
234.3042	0.123831
237.7004	0.141272
241.1460	0.074155
244.6414	0.123813
248.1876	0.107806
251.7851	0.118396
255.4348	0.143561
259.1373	0.110152
262.8936	0.045240
266.7043	0.117652
270.5702	0.090893
274.4922	0.060760
278.4710	0.080775
282.5075	0.089960
286.6025	0.139496
290.7569	0.123611
294.9715	0.084759
299.2471	0.128187
303.5848	0.056666
307.9853	0.155344
312.4496	0.140777
316.9786	0.151136
321.5733	0.070658
326.2346	0.076327
330.9634	0.090267
335.7608	0.113802
340.6277	0.099001
345.5652	0.156838
350.5742	0.086770
355.6559	0.095010
360.8112	0.124393
366.0412	0.144327
371.3471	0.127480
376.7298	0.104235
382.1906	0.101162
387.7305	0.116038
393.3508	0.136050
399.0525	0.172823
404.8368	0.165002
410.7050	0.163600
416.6583	0.239794
422.6978	0.276762
428.8249	0.252560
435.0408	0.469523
441.3468	0.520734
447.7442	0.649797
454.2344	0.698743
460.8186	0.721574
467.4983	0.776350
474.2747	0.735807
481.1495	0.659246
488.1238	0.675395
495.1993	0.663675
502.3773	0.743975
509.6593	0.790169
517.0470	0.854848
524.5417	0.911211
532.1450	0.943011
539.8586	0.961918
547.6839	0.969331
555.6227	0.978014
563.6766	0.977302
571.8472	0.979917
580.1362	0.979828
588.5454	0.977135
597.0765	0.976078
605.7313	0.977745
614.5115	0.977523
623.4189	0.979086
632.4555	0.976778
641.6231	0.974031
650.9236	0.968906
660.3588	0.940792
669.9309	0.803568
679.6417	0.347292
689.4932	0.283284
699.4876	0.670405
709.6268	0.879963
719.9130	0.953382
730.3483	0.976820
740.9348	0.984789
751.6748	0.987276
762.5705	0.989680
773.6241	0.994661
784.8380	0.997096
796.2143	0.998052
807.7556	0.998178
819.4642	0.997506
831.3425	0.996700
843.3930	0.992926
855.6182	0.994826
868.0205	0.998464
880.6027	0.999516
893.3672	0.999710
906.3167	0.999780
919.4540	0.999783
932.7817	0.999743
946.3025	0.999751
960.0194	0.999756
973.9351	0.999814
988.0524	0.999860
1002.3745	0.999817
1016.9041	0.999660
1031.6443	0.999692
1046.5982	0.999778
1061.7689	0.999877
1077.1594	0.999949
1092.7731	0.999969
1108.6131	0.999929
1124.6827	0.999873
1140.9852	0.999868
1157.5240	0.999903
1174.3025	0.999943
1191.3243	0.999914
1208.5928	0.999864
1226.1116	0.999839
1243.8843	0.999884
1261.9147	0.999936
1280.2064	0.999929
1298.7633	0.999868
1317.5891	0.999813
1336.6878	0.999675
1356.0634	0.999295
1375.7198	0.998870
1395.6612	0.999575
1415.8916	0.999724
1436.4152	0.999702
1457.2363	0.999789
1478.3593	0.999797
1499.7884	0.999759
