* Resonalyze transfer coherence, 4 averaged sweeps, 2026-08-20 block A
* frequency_Hz<TAB>coherence (1/48-octave band means of the native linear grid)
20.0000	0.001846
20.2899	0.427899
20.5840	0.270445
20.8824	0.155647
21.1851	0.103309
21.4922	0.247818
21.8037	0.018775
22.1197	0.121684
22.4404	0.006793
22.7656	0.047525
23.0956	0.342564
23.4304	0.032577
23.7700	0.039867
24.1146	0.104091
24.4641	0.059654
24.8188	0.000000
25.1785	0.008515
25.5435	0.052327
25.9137	0.232056
26.2894	0.026814
26.6704	0.292156
27.0570	0.039829
27.4492	0.075668
27.8471	0.119259
28.2508	0.069636
28.6603	0.000000
29.0757	0.000000
29.4971	0.007828
29.9247	0.019993
30.3585	0.196440
30.7985	0.168423
31.2450	0.103023
31.6979	0.129190
32.1573	0.006947
32.6235	0.239979
33.0963	0.161393
33.5761	0.104953
34.0628	0.242851
34.5565	0.077792
35.0574	0.200386
35.5656	0.007089
36.0811	0.089806
36.6041	0.066350
37.1347	0.127876
37.6730	0.208594
38.2191	0.168201
38.7731	0.020380
39.3351	0.124203
39.9052	0.076321
40.4837	0.027894
41.0705	0.147335
41.6658	0.111804
42.2698	0.112836
42.8825	0.159030
43.5041	0.162206
44.1347	0.011792
44.7744	0.157917
45.4234	0.095981
46.0819	0.067093
46.7498	0.134999
47.4275	0.129180
48.1149	0.064199
48.8124	0.095300
49.5199	0.121617
50.2377	0.089003
50.9659	0.054770
51.7047	0.142708
52.4542	0.098532
53.2145	0.098751
53.9859	0.280229
54.7684	0.216428
55.5623	0.184128
56.3677	0.090677
57.1847	0.325665
58.0136	0.438559
58.8545	0.448763
59.7077	0.318307
60.5731	0.390557
61.4511	0.541619
62.3419	0.461845
63.2456	0.391597
64.1623	0.429388
65.0924	0.362247
66.0359	0.435726
66.9931	0.576141
67.9642	0.728189
68.9493	0.779077
69.9488	0.843415
70.9627	0.864067
71.9913	0.875552
73.0348	0.912588
74.0935	0.916926
75.1675	0.936317
76.2570	0.969645
77.3624	0.975073
78.4838	0.979126
79.6214	0.986286
80.7756	0.987413
81.9464	0.990167
83.1343	0.991100
84.3393	0.990852
85.5618	0.994651
86.8021	0.989286
88.0603	0.992128
89.3367	0.993202
90.6317	0.994312
91.9454	0.995144
93.2782	0.995942
94.6303	0.996777
96.0019	0.997557
97.3935	0.997151
98.8052	0.997418
100.2374	0.997477
101.6904	0.998563
103.1644	0.998089
104.6598	0.998795
106.1769	0.999025
107.7159	0.999193
109.2773	0.999071
110.8613	0.999344
112.4683	0.999532
114.0985	0.999468
115.7524	0.999373
117.4303	0.999362
