* Resonalyze transfer coherence, 4 averaged sweeps, 2026-08-20 block A
* frequency_Hz<TAB>coherence (1/48-octave band means of the native linear grid)
20.0000	0.999016
20.2899	0.998788
20.5840	0.999403
20.8824	0.999061
21.1851	0.998586
21.4922	0.998509
21.8037	0.997962
22.1197	0.998807
22.4404	0.998656
22.7656	0.998727
23.0956	0.998856
23.4304	0.999300
23.7700	0.999716
24.1146	0.999445
24.4641	0.999085
24.8188	0.999494
25.1785	0.999580
25.5435	0.999606
25.9137	0.999378
26.2894	0.999634
26.6704	0.999612
27.0570	0.999264
27.4492	0.998630
27.8471	0.999252
28.2508	0.999020
28.6603	0.999626
29.0757	0.999350
29.4971	0.999706
29.9247	0.999513
30.3585	0.999085
30.7985	0.998471
31.2450	0.996622
31.6979	0.997398
32.1573	0.995844
32.6235	0.985074
33.0963	0.975962
33.5761	0.993208
34.0628	0.997972
34.5565	0.998668
35.0574	0.999098
35.5656	0.999616
36.0811	0.999257
36.6041	0.999456
37.1347	0.999623
37.6730	0.999195
38.2191	0.999573
38.7731	0.999312
39.3351	0.999323
39.9052	0.999724
40.4837	0.999567
41.0705	0.999719
41.6658	0.999737
42.2698	0.999495
42.8825	0.999855
43.5041	0.999787
44.1347	0.999791
44.7744	0.999821
45.4234	0.999763
46.0819	0.999522
46.7498	0.999702
47.4275	0.999757
48.1149	0.999827
48.8124	0.999874
49.5199	0.999827
50.2377	0.999736
50.9659	0.999889
51.7047	0.999862
52.4542	0.999793
53.2145	0.999771
53.9859	0.999832
54.7684	0.999778
55.5623	0.999856
56.3677	0.999826
57.1847	0.999861
58.0136	0.999886
58.8545	0.999815
59.7077	0.999879
60.5731	0.999848
61.4511	0.999707
62.3419	0.999786
63.2456	0.999787
64.1623	0.999853
65.0924	0.999913
66.0359	0.999909
66.9931	0.999922
67.9642	0.999899
68.9493	0.999959
69.9488	0.999941
70.9627	0.999935
71.9913	0.999915
73.0348	0.999928
74.0935	0.999884
75.1675	0.999849
76.2570	0.999875
77.3624	0.999850
78.4838	0.999886
79.6214	0.999806
80.7756	0.999798
81.9464	0.999847
83.1343	0.999845
84.3393	0.999860
85.5618	0.999866
86.8021	0.999903
88.0603	0.999915
89.3367	0.999962
90.6317	0.999950
91.9454	0.999953
93.2782	0.999940
94.6303	0.999951
96.0019	0.999935
97.3935	0.999948
98.8052	0.999912
100.2374	0.999931
101.6904	0.999899
103.1644	0.999909
104.6598	0.999832
106.1769	0.999688
107.7159	0.999454
109.2773	0.999124
110.8613	0.999482
112.4683	0.999150
114.0985	0.999487
115.7524	0.999586
117.4303	0.999796
119.1324	0.999840
120.8593	0.999921
122.6112	0.999908
124.3884	0.999920
126.1915	0.999926
128.0206	0.999923
129.8763	0.999894
131.7589	0.999937
133.6688	0.999929
135.6063	0.999935
137.5720	0.999924
139.5661	0.999925
141.5892	0.999922
143.6415	0.999892
145.7236	0.999811
147.8359	0.999809
149.9788	0.999773
152.1528	0.999734
154.3583	0.999756
156.5958	0.999838
158.8656	0.999894
161.1684	0.999937
163.5046	0.999956
165.8746	0.999961
168.2790	0.999970
170.7183	0.999977
173.1929	0.999973
175.7033	0.999979
178.2502	0.999976
180.8340	0.999975
183.4552	0.999976
186.1144	0.999975
188.8122	0.999978
191.5490	0.999975
194.3256	0.999962
197.1424	0.999956
200.0000	0.999936
202.8990	0.999931
205.8401	0.999906
208.8238	0.999880
211.8507	0.999846
214.9216	0.999841
218.0369	0.999814
221.1974	0.999789
224.4037	0.999862
227.6565	0.999866
230.9564	0.999851
234.3042	0.999842
237.7004	0.999793
241.1460	0.999778
244.6414	0.999749
248.1876	0.999739
251.7851	0.999683
255.4348	0.999655
259.1373	0.999548
262.8936	0.999187
266.7043	0.997228
270.5702	0.991425
274.4922	0.993356
278.4710	0.998306
282.5075	0.998922
286.6025	0.999198
290.7569	0.999445
294.9715	0.999679
299.2471	0.999750
303.5848	0.999772
307.9853	0.999865
312.4496	0.999845
316.9786	0.999864
321.5733	0.999875
326.2346	0.999857
330.9634	0.999836
335.7608	0.999840
340.6277	0.999807
345.5652	0.999785
350.5742	0.999792
355.6559	0.999729
360.8112	0.999629
366.0412	0.999467
371.3471	0.998960
376.7298	0.997352
382.1906	0.990474
387.7305	0.961322
393.3508	0.991048
399.0525	0.994324
404.8368	0.993572
410.7050	0.990193
416.6583	0.959716
422.6978	0.538832
428.8249	0.910488
435.0408	0.960945
441.3468	0.953454
447.7442	0.963762
454.2344	0.985037
460.8186	0.994328
467.4983	0.997288
474.2747	0.998288
481.1495	0.999009
488.1238	0.999247
495.1993	0.999385
502.3773	0.999451
509.6593	0.999558
517.0470	0.999551
524.5417	0.999548
532.1450	0.999506
539.8586	0.999487
547.6839	0.999511
555.6227	0.999511
563.6766	0.999466
571.8472	0.999491
580.1362	0.999316
588.5454	0.999078
597.0765	0.998664
605.7313	0.997572
614.5115	0.997020
623.4189	0.998895
632.4555	0.999489
641.6231	0.999637
650.9236	0.999717
660.3588	0.999682
669.9309	0.999709
679.6417	0.999736
689.4932	0.999725
